,Ticker Symbol,Years,Period Ending, Total Revenue , Cost of Goods Sold ," Sales, General and Admin. ", Research and Development , Other Operating Items ,GICS Sector,GICS Sub Industry
1527,TJX,Year 2,2/1/2014," $27,422,696,000 "," $19,605,037,000 "," $4,467,089,000 ", $-   , $-   ,Consumer Discretionary,Apparel Retail
1528,TJX,Year 3,1/31/2015," $29,078,407,000 "," $20,776,522,000 "," $4,695,384,000 ", $-   , $-   ,Consumer Discretionary,Apparel Retail
1529,TJX,Year 4,1/30/2016," $30,944,938,000 "," $22,034,523,000 "," $5,205,715,000 ", $-   , $-   ,Consumer Discretionary,Apparel Retail
1530,TMK,Year 1,12/31/2012," $3,589,516,000 "," $1,955,682,000 ", $-   , $-   ," $787,329,000 ",Financials,Life & Health Insurance
1531,TMK,Year 2,12/31/2013," $3,494,253,000 "," $1,838,766,000 ", $-   , $-   ," $819,711,000 ",Financials,Life & Health Insurance
1532,TMK,Year 3,12/31/2014," $3,620,095,000 "," $1,903,384,000 ", $-   , $-   ," $855,908,000 ",Financials,Life & Health Insurance
1533,TMK,Year 4,12/31/2015," $3,766,065,000 "," $2,016,212,000 ", $-   , $-   ," $907,024,000 ",Financials,Life & Health Insurance
1534,TMO,Year 1,12/31/2012," $12,509,900,000 "," $7,214,400,000 "," $3,354,900,000 "," $376,400,000 ", $-   ,Health Care,Health Care Equipment
1535,TMO,Year 2,12/31/2013," $13,090,300,000 "," $7,561,200,000 "," $3,446,300,000 "," $395,500,000 ", $-   ,Health Care,Health Care Equipment
1536,TMO,Year 3,12/31/2014," $16,889,600,000 "," $9,397,600,000 "," $4,896,100,000 "," $691,100,000 ", $-   ,Health Care,Health Care Equipment
1537,TMO,Year 4,12/31/2015," $16,965,400,000 "," $9,209,500,000 "," $4,612,100,000 "," $692,300,000 ", $-   ,Health Care,Health Care Equipment
1538,TRIP,Year 1,12/31/2012," $763,000,000 "," $12,000,000 "," $429,000,000 ", $-   ," $26,000,000 ",Consumer Discretionary,Internet & Direct Marketing Retail
1539,TRIP,Year 2,12/31/2013," $945,000,000 "," $18,000,000 "," $597,000,000 ", $-   ," $36,000,000 ",Consumer Discretionary,Internet & Direct Marketing Retail
1540,TRIP,Year 3,12/31/2014," $1,246,000,000 "," $40,000,000 "," $801,000,000 ", $-   ," $65,000,000 ",Consumer Discretionary,Internet & Direct Marketing Retail
1541,TRIP,Year 4,12/31/2015," $1,492,000,000 "," $58,000,000 "," $1,109,000,000 ", $-   ," $93,000,000 ",Consumer Discretionary,Internet & Direct Marketing Retail
1542,TRV,Year 1,12/31/2013," $26,191,000,000 "," $13,307,000,000 "," $3,757,000,000 ", $-   ," $3,821,000,000 ",Financials,Property & Casualty Insurance
1543,TRV,Year 2,12/31/2014," $27,174,000,000 "," $13,870,000,000 "," $3,964,000,000 ", $-   ," $3,882,000,000 ",Financials,Property & Casualty Insurance
1544,TRV,Year 3,12/31/2015," $26,815,000,000 "," $13,723,000,000 "," $4,094,000,000 ", $-   ," $3,885,000,000 ",Financials,Property & Casualty Insurance
1545,TRV,Year 4,12/31/2016," $27,625,000,000 "," $15,070,000,000 "," $4,154,000,000 ", $-   ," $3,985,000,000 ",Financials,Property & Casualty Insurance
1546,TSCO,Year 1,12/29/2012," $4,664,120,000 "," $3,098,066,000 "," $1,040,287,000 ", $-   ," $88,975,000 ",Consumer Discretionary,Specialty Retail
1547,TSCO,Year 2,12/28/2013," $5,164,784,000 "," $3,411,175,000 "," $1,138,934,000 ", $-   ," $100,025,000 ",Consumer Discretionary,Specialty Retail
1548,TSCO,Year 3,12/27/2014," $5,711,715,000 "," $3,761,300,000 "," $1,246,308,000 ", $-   ," $114,635,000 ",Consumer Discretionary,Specialty Retail
1549,TSCO,Year 4,12/26/2015," $6,226,507,000 "," $4,083,333,000 "," $1,369,097,000 ", $-   ," $123,569,000 ",Consumer Discretionary,Specialty Retail
1550,TSN,Year 1,10/3/2013," $34,374,000,000 "," $32,016,000,000 "," $983,000,000 ", $-   , $-   ,Consumer Staples,Packaged Foods & Meats
1551,TSN,Year 2,10/3/2014," $37,580,000,000 "," $34,895,000,000 "," $1,255,000,000 ", $-   , $-   ,Consumer Staples,Packaged Foods & Meats
1552,TSN,Year 3,10/3/2015," $41,373,000,000 "," $37,456,000,000 "," $1,748,000,000 ", $-   , $-   ,Consumer Staples,Packaged Foods & Meats
1553,TSN,Year 4,10/1/2016," $36,881,000,000 "," $32,184,000,000 "," $1,864,000,000 ", $-   , $-   ,Consumer Staples,Packaged Foods & Meats
1554,TSO,Year 1,12/31/2012," $29,809,000,000 "," $26,045,000,000 "," $1,702,000,000 ", $-   ," $418,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1555,TSO,Year 2,12/31/2013," $37,601,000,000 "," $34,085,000,000 "," $2,248,000,000 ", $-   ," $489,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1556,TSO,Year 3,12/31/2014," $40,633,000,000 "," $35,673,000,000 "," $2,762,000,000 ", $-   ," $562,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1557,TSO,Year 4,12/31/2015," $28,711,000,000 "," $22,466,000,000 "," $2,620,000,000 ", $-   ," $756,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1558,TSS,Year 1,12/31/2012," $1,793,557,000 "," $1,189,341,000 "," $247,597,000 ", $-   , $-   ,Information Technology,Internet Software & Services
1559,TSS,Year 2,12/31/2013," $2,064,305,000 "," $1,369,438,000 "," $312,367,000 ", $-   , $-   ,Information Technology,Internet Software & Services
1560,TSS,Year 3,12/31/2014," $2,446,877,000 "," $1,668,892,000 "," $346,345,000 ", $-   , $-   ,Information Technology,Internet Software & Services
1561,TSS,Year 4,12/31/2015," $2,779,541,000 "," $1,855,181,000 "," $390,253,000 ", $-   , $-   ,Information Technology,Internet Software & Services
1562,TXN,Year 1,12/31/2012," $12,825,000,000 "," $6,457,000,000 "," $1,804,000,000 "," $1,877,000,000 ", $-   ,Information Technology,Semiconductors
1563,TXN,Year 2,12/31/2013," $12,205,000,000 "," $5,841,000,000 "," $1,858,000,000 "," $1,522,000,000 ", $-   ,Information Technology,Semiconductors
1564,TXN,Year 3,12/31/2014," $13,045,000,000 "," $5,618,000,000 "," $1,843,000,000 "," $1,358,000,000 ", $-   ,Information Technology,Semiconductors
1565,TXN,Year 4,12/31/2015," $13,000,000,000 "," $5,440,000,000 "," $1,748,000,000 "," $1,280,000,000 ", $-   ,Information Technology,Semiconductors
1566,TXT,Year 1,12/29/2012," $12,237,000,000 "," $10,019,000,000 "," $1,165,000,000 ", $-   , $-   ,Industrials,Industrial Conglomerates
1567,TXT,Year 2,12/28/2013," $12,104,000,000 "," $10,131,000,000 "," $1,126,000,000 ", $-   , $-   ,Industrials,Industrial Conglomerates
1568,TXT,Year 3,1/3/2015," $13,878,000,000 "," $11,421,000,000 "," $1,361,000,000 ", $-   , $-   ,Industrials,Industrial Conglomerates
1569,TXT,Year 4,1/2/2016," $13,423,000,000 "," $10,979,000,000 "," $1,304,000,000 ", $-   , $-   ,Industrials,Industrial Conglomerates
1570,UA,Year 1,12/31/2012," $1,834,921,000 "," $955,624,000 "," $670,602,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1571,UA,Year 2,12/31/2013," $2,332,051,000 "," $1,195,381,000 "," $871,572,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1572,UA,Year 3,12/31/2014," $3,084,370,000 "," $1,572,164,000 "," $1,158,251,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1573,UA,Year 4,12/31/2015," $3,963,313,000 "," $2,057,766,000 "," $1,497,000,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1574,UAA,Year 1,12/31/2012," $1,834,921,000 "," $955,624,000 "," $670,602,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1575,UAA,Year 2,12/31/2013," $2,332,051,000 "," $1,195,381,000 "," $871,572,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1576,UAA,Year 3,12/31/2014," $3,084,370,000 "," $1,572,164,000 "," $1,158,251,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1577,UAA,Year 4,12/31/2015," $3,963,313,000 "," $2,057,766,000 "," $1,497,000,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1578,UAL,Year 1,12/31/2012," $37,152,000,000 "," $17,820,000,000 "," $16,448,000,000 ", $-   ," $1,522,000,000 ",Industrials,Airlines
1579,UAL,Year 2,12/31/2013," $38,279,000,000 "," $17,192,000,000 "," $17,629,000,000 ", $-   ," $1,689,000,000 ",Industrials,Airlines
1580,UAL,Year 3,12/31/2014," $38,901,000,000 "," $16,611,000,000 "," $17,795,000,000 ", $-   ," $1,679,000,000 ",Industrials,Airlines
1581,UAL,Year 4,12/31/2015," $37,864,000,000 "," $12,130,000,000 "," $18,423,000,000 ", $-   ," $1,819,000,000 ",Industrials,Airlines
1582,UDR,Year 1,12/31/2012," $716,612,000 "," $245,316,000 "," $58,005,000 ", $-   ," $346,031,000 ",Real Estate,Residential REITs
1583,UDR,Year 2,12/31/2013," $758,926,000 "," $258,612,000 "," $37,121,000 ", $-   ," $346,273,000 ",Real Estate,Residential REITs
1584,UDR,Year 3,12/31/2014," $818,046,000 "," $270,741,000 "," $56,612,000 ", $-   ," $363,929,000 ",Real Estate,Residential REITs
1585,UDR,Year 4,12/31/2015," $894,638,000 "," $282,037,000 "," $71,733,000 ", $-   ," $381,277,000 ",Real Estate,Residential REITs
1590,ULTA,Year 1,2/2/2013," $2,220,256,000 "," $1,436,582,000 "," $488,880,000 ", $-   , $-   ,Consumer Discretionary,Specialty Stores
1591,ULTA,Year 2,2/2/2014," $2,670,573,000 "," $1,729,325,000 "," $596,390,000 ", $-   , $-   ,Consumer Discretionary,Specialty Stores
1592,ULTA,Year 3,1/31/2015," $3,241,369,000 "," $2,104,582,000 "," $712,006,000 ", $-   , $-   ,Consumer Discretionary,Specialty Stores
1593,ULTA,Year 4,1/31/2016," $3,924,116,000 "," $2,539,783,000 "," $863,354,000 ", $-   , $-   ,Consumer Discretionary,Specialty Stores
1594,UNH,Year 1,12/31/2013," $122,489,000,000 "," $89,659,000,000 ", $-   , $-   ," $23,207,000,000 ",Health Care,Managed Health Care
1595,UNH,Year 2,12/31/2014," $130,474,000,000 "," $93,633,000,000 ", $-   , $-   ," $26,567,000,000 ",Health Care,Managed Health Care
1596,UNH,Year 3,12/31/2015," $157,107,000,000 "," $103,875,000,000 ", $-   , $-   ," $42,211,000,000 ",Health Care,Managed Health Care
1597,UNH,Year 4,12/31/2016," $184,840,000,000 "," $117,038,000,000 ", $-   , $-   ," $54,872,000,000 ",Health Care,Managed Health Care
1598,UNM,Year 1,12/31/2012," $10,515,400,000 "," $7,172,100,000 "," $786,800,000 ", $-   ," $1,161,600,000 ",Financials,Diversified Financial Services
1599,UNM,Year 2,12/31/2013," $10,368,600,000 "," $7,038,400,000 "," $790,400,000 ", $-   ," $1,170,400,000 ",Financials,Diversified Financial Services
1600,UNM,Year 3,12/31/2014," $10,524,500,000 "," $7,722,100,000 "," $820,900,000 ", $-   ," $1,272,000,000 ",Financials,Diversified Financial Services
1601,UNM,Year 4,12/31/2015," $10,731,300,000 "," $7,209,400,000 "," $835,100,000 ", $-   ," $1,295,700,000 ",Financials,Diversified Financial Services
1602,UNP,Year 1,12/31/2013," $21,963,000,000 "," $5,849,000,000 "," $6,891,000,000 ", $-   ," $1,777,000,000 ",Industrials,Railroads
1603,UNP,Year 2,12/31/2014," $23,988,000,000 "," $6,097,000,000 "," $7,234,000,000 ", $-   ," $1,904,000,000 ",Industrials,Railroads
1604,UNP,Year 3,12/31/2015," $21,813,000,000 "," $4,434,000,000 "," $7,315,000,000 ", $-   ," $2,012,000,000 ",Industrials,Railroads
1605,UNP,Year 4,12/31/2016," $19,941,000,000 "," $3,747,000,000 "," $6,884,000,000 ", $-   ," $2,038,000,000 ",Industrials,Railroads
1606,UPS,Year 1,12/31/2012," $54,127,000,000 "," $13,574,000,000 "," $37,352,000,000 ", $-   ," $1,858,000,000 ",Industrials,Air Freight & Logistics
1607,UPS,Year 2,12/31/2013," $55,438,000,000 "," $13,703,000,000 "," $32,834,000,000 ", $-   ," $1,867,000,000 ",Industrials,Air Freight & Logistics
1608,UPS,Year 3,12/31/2014," $58,232,000,000 "," $14,758,000,000 "," $36,583,000,000 ", $-   ," $1,923,000,000 ",Industrials,Air Freight & Logistics
1609,UPS,Year 4,12/31/2015," $58,363,000,000 "," $12,947,000,000 "," $35,664,000,000 ", $-   ," $2,084,000,000 ",Industrials,Air Freight & Logistics
1610,URBN,Year 1,1/31/2013," $2,794,925,000 "," $1,763,394,000 "," $657,246,000 ", $-   , $-   ,Consumer Discretionary,Apparel Retail
1611,URBN,Year 2,1/31/2014," $3,086,608,000 "," $1,925,266,000 "," $734,511,000 ", $-   , $-   ,Consumer Discretionary,Apparel Retail
1612,URBN,Year 3,1/31/2015," $3,323,077,000 "," $2,148,147,000 "," $809,545,000 ", $-   , $-   ,Consumer Discretionary,Apparel Retail
1613,URBN,Year 4,1/31/2016," $3,445,134,000 "," $2,243,232,000 "," $848,323,000 ", $-   , $-   ,Consumer Discretionary,Apparel Retail
1614,USB,Year 1,7/31/2013," $2,436,948,000 "," $1,589,821,000 "," $441,168,000 "," $62,630,000 ", $-   ,Financials,Banks
1615,USB,Year 2,7/31/2014," $2,473,500,000 "," $1,595,700,000 "," $460,300,000 "," $61,800,000 ", $-   ,Financials,Banks
1616,USB,Year 3,7/31/2015," $2,371,200,000 "," $1,562,600,000 "," $460,100,000 "," $60,200,000 ", $-   ,Financials,Banks
1617,USB,Year 4,7/31/2016," $2,220,300,000 "," $1,465,500,000 "," $425,100,000 "," $55,500,000 ", $-   ,Financials,Banks
1618,UTX,Year 1,12/31/2013," $56,600,000,000 "," $40,468,000,000 "," $5,241,000,000 "," $2,342,000,000 ", $-   ,Industrials,Industrial Conglomerates
1619,UTX,Year 2,12/31/2014," $57,900,000,000 "," $40,898,000,000 "," $4,934,000,000 "," $2,475,000,000 ", $-   ,Industrials,Industrial Conglomerates
1620,UTX,Year 3,12/31/2015," $56,098,000,000 "," $40,431,000,000 "," $6,097,000,000 "," $2,279,000,000 ", $-   ,Industrials,Industrial Conglomerates
1621,UTX,Year 4,12/31/2016," $57,244,000,000 "," $41,460,000,000 "," $5,275,000,000 "," $2,337,000,000 ", $-   ,Industrials,Industrial Conglomerates
1622,V,Year 1,9/30/2013," $11,778,000,000 "," $1,932,000,000 "," $2,207,000,000 ", $-   ," $397,000,000 ",Information Technology,Internet Software & Services
1623,V,Year 2,9/30/2014," $12,702,000,000 "," $1,875,000,000 "," $2,242,000,000 ", $-   ," $435,000,000 ",Information Technology,Internet Software & Services
1624,V,Year 3,9/30/2015," $13,880,000,000 "," $2,079,000,000 "," $2,229,000,000 ", $-   ," $494,000,000 ",Information Technology,Internet Software & Services
1625,V,Year 4,9/30/2016," $15,082,000,000 "," $2,226,000,000 "," $4,469,000,000 ", $-   ," $502,000,000 ",Information Technology,Internet Software & Services
1626,VAR,Year 1,9/27/2013," $2,942,897,000 "," $1,693,210,000 "," $432,589,000 "," $208,208,000 ", $-   ,Health Care,Health Care Equipment
1627,VAR,Year 2,9/26/2014," $3,049,800,000 "," $1,748,100,000 "," $470,600,000 "," $234,800,000 ", $-   ,Health Care,Health Care Equipment
1628,VAR,Year 3,10/2/2015," $3,099,100,000 "," $1,816,400,000 "," $488,500,000 "," $245,200,000 ", $-   ,Health Care,Health Care Equipment
1629,VAR,Year 4,9/30/2016," $3,217,800,000 "," $1,856,500,000 "," $557,000,000 "," $253,500,000 ", $-   ,Health Care,Health Care Equipment
1630,VFC,Year 1,12/31/2012," $10,879,855,000 "," $5,817,880,000 "," $3,596,708,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1631,VFC,Year 2,12/31/2013," $11,419,648,000 "," $5,931,469,000 "," $3,841,032,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1632,VFC,Year 3,1/3/2015," $12,282,161,000 "," $6,288,190,000 "," $4,159,885,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1633,VFC,Year 4,1/2/2016," $12,376,744,000 "," $6,393,800,000 "," $4,178,386,000 ", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
1634,VIAB,Year 1,9/30/2013," $13,794,000,000 "," $6,799,000,000 "," $2,829,000,000 ", $-   ," $237,000,000 ",Consumer Discretionary,Broadcasting & Cable TV
1635,VIAB,Year 2,9/30/2014," $13,783,000,000 "," $6,542,000,000 "," $2,899,000,000 ", $-   ," $217,000,000 ",Consumer Discretionary,Broadcasting & Cable TV
1636,VIAB,Year 3,9/30/2015," $13,268,000,000 "," $6,868,000,000 "," $2,860,000,000 ", $-   ," $222,000,000 ",Consumer Discretionary,Broadcasting & Cable TV
1637,VIAB,Year 4,9/30/2016," $12,488,000,000 "," $6,684,000,000 "," $2,851,000,000 ", $-   ," $221,000,000 ",Consumer Discretionary,Broadcasting & Cable TV
1638,VLO,Year 1,12/31/2012," $138,393,000,000 "," $126,485,000,000 "," $5,229,000,000 ", $-   ," $1,549,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1639,VLO,Year 2,12/31/2013," $138,074,000,000 "," $127,316,000,000 "," $5,081,000,000 ", $-   ," $1,720,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1640,VLO,Year 3,12/31/2014," $130,844,000,000 "," $118,141,000,000 "," $5,111,000,000 ", $-   ," $1,690,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1641,VLO,Year 4,12/31/2015," $87,804,000,000 "," $74,651,000,000 "," $4,953,000,000 ", $-   ," $1,842,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation
1642,VMC,Year 1,12/31/2012," $2,567,310,000 "," $2,233,284,000 "," $308,143,000 ", $-   , $-   ,Materials,Construction Materials
1643,VMC,Year 2,12/31/2013," $2,770,709,000 "," $2,343,829,000 "," $274,217,000 ", $-   , $-   ,Materials,Construction Materials
1644,VMC,Year 3,12/31/2014," $2,994,169,000 "," $2,406,587,000 "," $292,358,000 ", $-   , $-   ,Materials,Construction Materials
1645,VMC,Year 4,12/31/2015," $3,422,181,000 "," $2,564,648,000 "," $312,694,000 ", $-   , $-   ,Materials,Construction Materials
1646,VNO,Year 1,12/31/2013," $2,299,176,000 "," $928,565,000 "," $177,366,000 "," $32,210,000 "," $461,627,000 ",Real Estate,REITs
1647,VNO,Year 2,12/31/2014," $2,312,512,000 "," $953,611,000 "," $169,270,000 ", $-   ," $481,303,000 ",Real Estate,REITs
1648,VNO,Year 3,12/31/2015," $2,502,267,000 "," $1,011,249,000 "," $175,307,000 ", $-   ," $542,952,000 ",Real Estate,REITs
1649,VNO,Year 4,12/31/2016," $2,506,202,000 "," $1,024,336,000 "," $179,279,000 ", $-   ," $565,059,000 ",Real Estate,REITs
1650,VRSK,Year 1,12/31/2012," $1,407,848,000 "," $516,708,000 "," $220,068,000 ", $-   ," $98,844,000 ",Industrials,Research & Consulting Services
1651,VRSK,Year 2,12/31/2013," $1,595,703,000 "," $622,523,000 "," $228,982,000 ", $-   ," $129,931,000 ",Industrials,Research & Consulting Services
1652,VRSK,Year 3,12/31/2014," $1,746,726,000 "," $716,598,000 "," $227,306,000 ", $-   ," $142,376,000 ",Industrials,Research & Consulting Services
1653,VRSK,Year 4,12/31/2015," $2,068,010,000 "," $803,274,000 "," $312,690,000 ", $-   ," $215,484,000 ",Industrials,Research & Consulting Services
1654,VRSN,Year 1,12/31/2012," $873,592,000 "," $167,600,000 "," $186,971,000 "," $61,694,000 ", $-   ,Information Technology,Internet Software & Services
1655,VRSN,Year 2,12/31/2013," $965,087,000 "," $187,013,000 "," $179,545,000 "," $70,297,000 ", $-   ,Information Technology,Internet Software & Services
1656,VRSN,Year 3,12/31/2014," $1,010,117,000 "," $188,425,000 "," $189,488,000 "," $67,777,000 ", $-   ,Information Technology,Internet Software & Services
1657,VRSN,Year 4,12/31/2015," $1,059,366,000 "," $192,788,000 "," $196,914,000 "," $63,718,000 ", $-   ,Information Technology,Internet Software & Services
1658,VRTX,Year 1,12/31/2012," $1,527,042,000 "," $279,885,000 "," $432,681,000 "," $765,905,000 ", $-   ,Health Care,Biotechnology
1659,VRTX,Year 2,12/31/2013," $1,211,975,000 "," $130,277,000 "," $356,188,000 "," $882,097,000 ", $-   ,Health Care,Biotechnology
1660,VRTX,Year 3,12/31/2014," $580,415,000 "," $60,987,000 "," $305,409,000 "," $855,506,000 ", $-   ,Health Care,Biotechnology
1661,VRTX,Year 4,12/31/2015," $1,032,336,000 "," $124,512,000 "," $376,575,000 "," $995,922,000 ", $-   ,Health Care,Biotechnology
1662,VTR,Year 1,12/31/2013," $2,514,595,000 "," $1,118,240,000 "," $132,447,000 ", $-   ," $629,908,000 ",Real Estate,REITs
1663,VTR,Year 2,12/31/2014," $2,772,550,000 "," $1,212,480,000 "," $147,481,000 ", $-   ," $725,216,000 ",Real Estate,REITs
1664,VTR,Year 3,12/31/2015," $3,285,346,000 "," $1,410,205,000 "," $145,992,000 ", $-   ," $894,057,000 ",Real Estate,REITs
1665,VTR,Year 4,12/31/2016," $3,442,646,000 "," $1,442,073,000 "," $136,863,000 ", $-   ," $898,924,000 ",Real Estate,REITs
1666,VZ,Year 1,12/31/2012," $115,846,000,000 "," $46,275,000,000 "," $39,951,000,000 ", $-   ," $16,460,000,000 ",Telecommunications Services,Integrated Telecommunications Services
1667,VZ,Year 2,12/31/2013," $120,550,000,000 "," $44,887,000,000 "," $27,089,000,000 ", $-   ," $16,606,000,000 ",Telecommunications Services,Integrated Telecommunications Services
1668,VZ,Year 3,12/31/2014," $127,079,000,000 "," $49,931,000,000 "," $41,016,000,000 ", $-   ," $16,533,000,000 ",Telecommunications Services,Integrated Telecommunications Services
